username,title,year,rating,film_slug
schaffrillas,Taxi Driver,,7,taxi-driver
schaffrillas,The Rocky Horror Picture Show,,10,the-rocky-horror-picture-show
schaffrillas,The Super Inframan,,7,the-super-inframan
schaffrillas,Jaws,,7,jaws
schaffrillas,Monty Python and the Holy Grail,,6,monty-python-and-the-holy-grail
schaffrillas,The Sugarland Express,,6,the-sugarland-express
schaffrillas,A Charlie Brown Thanksgiving,,9,a-charlie-brown-thanksgiving
schaffrillas,Robin Hood,,7,robin-hood
schaffrillas,Jesus Christ Superstar,,8,jesus-christ-superstar
schaffrillas,Schlock,,6,schlock
schaffrillas,Santa and the Ice Cream Bunny,,1,santa-and-the-ice-cream-bunny
schaffrillas,Pink Flamingos,,7,pink-flamingos
schaffrillas,Cabaret,,6,cabaret
schaffrillas,Duel,,8,duel
schaffrillas,Cold Sweat,,4,cold-sweat
schaffrillas,Santa Claus Is Comin' to Town,,8,santa-claus-is-comin-to-town
schaffrillas,The Aristocats,,6,the-aristocats
schaffrillas,Hercules in New York,,2,hercules-in-new-york
schaffrillas,Night of the Living Dead,,7,night-of-the-living-dead
schaffrillas,Funny Girl,,7,funny-girl
schaffrillas,Yellow Submarine,,3,yellow-submarine
schaffrillas,2001: A Space Odyssey,,8,2001-a-space-odyssey
schaffrillas,Planet of the Apes,,9,planet-of-the-apes
schaffrillas,Camelot,,7,camelot
schaffrillas,The Jungle Book,,5,the-jungle-book
schaffrillas,How the Grinch Stole Christmas!,,9,how-the-grinch-stole-christmas
schaffrillas,Manos: The Hands of Fate,,2,manos-the-hands-of-fate
schaffrillas,Persona,,8,persona
schaffrillas,A Funny Thing Happened on the Way to the Forum,,7,a-funny-thing-happened-on-the-way-to-the-forum
schaffrillas,Rudolph the Red-Nosed Reindeer,,7,rudolph-the-red-nosed-reindeer
schaffrillas,Blood and Black Lace,,5,blood-and-black-lace
schaffrillas,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,,9,dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb
schaffrillas,The Sword in the Stone,,4,the-sword-in-the-stone
schaffrillas,"It's a Mad, Mad, Mad, Mad World",,8,its-a-mad-mad-mad-mad-world
schaffrillas,The Terror,,4,the-terror
schaffrillas,The Bakery Girl of Monceau,,3,the-bakery-girl-of-monceau
schaffrillas,Cléo from 5 to 7,,8,cleo-from-5-to-7
schaffrillas,Creature from the Haunted Sea,,2,creature-from-the-haunted-sea
schaffrillas,One Hundred and One Dalmatians,,7,one-hundred-and-one-dalmatians
schaffrillas,The Little Shop of Horrors,,4,the-little-shop-of-horrors
schaffrillas,A Bucket of Blood,,8,a-bucket-of-blood
schaffrillas,Sleeping Beauty,,7,sleeping-beauty
schaffrillas,The 7th Voyage of Sinbad,,7,the-7th-voyage-of-sinbad
schaffrillas,Attack of the 50 Foot Woman,,4,attack-of-the-50-foot-woman
schaffrillas,12 Angry Men,,10,12-angry-men
schaffrillas,Attack of the Crab Monsters,,2,attack-of-the-crab-monsters
schaffrillas,Lady and the Tramp,,4,lady-and-the-tramp
schaffrillas,Rear Window,,7,rear-window
schaffrillas,Creature from the Black Lagoon,,4,creature-from-the-black-lagoon
schaffrillas,Peter Pan,,8,peter-pan
schaffrillas,Singin' in the Rain,,9,singin-in-the-rain
schaffrillas,Alice in Wonderland,1951.0,9,alice-in-wonderland-1951
schaffrillas,The Scarlet Pumpernickel,,8,the-scarlet-pumpernickel
schaffrillas,Cinderella,,4,cinderella
schaffrillas,The Adventures of Ichabod and Mr. Toad,,7,the-adventures-of-ichabod-and-mr-toad
schaffrillas,Melody Time,,3,melody-time
schaffrillas,Fun and Fancy Free,,3,fun-and-fancy-free
schaffrillas,Black Narcissus,,7,black-narcissus
schaffrillas,It's a Wonderful Life,,9,its-a-wonderful-life
schaffrillas,The Great Piggy Bank Robbery,,8,the-great-piggy-bank-robbery
schaffrillas,Make Mine Music,,5,make-mine-music
schaffrillas,Book Revue,,9,book-revue
schaffrillas,The Three Caballeros,,4,the-three-caballeros
schaffrillas,At Land,,8,at-land
schaffrillas,Casablanca,,10,casablanca
schaffrillas,Saludos Amigos,,6,saludos-amigos
schaffrillas,Bambi,,5,bambi
schaffrillas,Dumbo,,6,dumbo
schaffrillas,Citizen Kane,,8,citizen-kane
schaffrillas,The Lady Eve,,7,the-lady-eve
schaffrillas,Fantasia,,8,fantasia
schaffrillas,Pinocchio,,6,pinocchio
schaffrillas,The Wizard of Oz,1939.0,9,the-wizard-of-oz-1939
schaffrillas,Porky in Wackyland,,6,porky-in-wackyland
schaffrillas,Snow White and the Seven Dwarfs,,7,snow-white-and-the-seven-dwarfs
schaffrillas,The Tale of the Fox,,8,the-tale-of-the-fox
schaffrillas,The Goddess of Spring,,6,the-goddess-of-spring
schaffrillas,Queen Christina,,8,queen-christina
schaffrillas,Frankenstein,1931.0,6,frankenstein-1931
schaffrillas,Dracula,,4,dracula
schaffrillas,Sherlock Jr.,,8,sherlock-jr
schaffrillas,The Magic Rosette,,8,the-magic-rosette
davidehrlich,The Naked Gun,,8,the-naked-gun
davidehrlich,Happy Gilmore 2,,5,happy-gilmore-2
davidehrlich,The Fantastic Four: First Steps,,4,the-fantastic-four-first-steps
davidehrlich,The Old Guard 2,,4,the-old-guard-2
davidehrlich,Superman,2025.0,5,superman-2025
davidehrlich,28 Years Later,,7,28-years-later
davidehrlich,Jurassic World Rebirth,,3,jurassic-world-rebirth
davidehrlich,F1,,5,f1
davidehrlich,Elio,,5,elio
davidehrlich,Sovereign,2025.0,5,sovereign-2025
davidehrlich,Materialists,,6,materialists
davidehrlich,Titan: The OceanGate Submersible Disaster,,4,titan-the-oceangate-submersible-disaster
davidehrlich,Predator: Killer of Killers,,7,predator-killer-of-killers
davidehrlich,Echo Valley,,5,echo-valley
davidehrlich,Young Mothers,,6,young-mothers
davidehrlich,Ballerina,2025.0,6,ballerina-2025
davidehrlich,Woman and Child,,6,woman-and-child
davidehrlich,Yes,2025.0,8,yes-2025
davidehrlich,Sentimental Value,2025.0,9,sentimental-value-2025
davidehrlich,Romería,,6,romeria
davidehrlich,The History of Sound,,6,the-history-of-sound
davidehrlich,It Was Just an Accident,,8,it-was-just-an-accident
davidehrlich,Eleanor the Great,,4,eleanor-the-great
davidehrlich,Fountain of Youth,2025.0,4,fountain-of-youth-2025
davidehrlich,Splitsville,,7,splitsville
davidehrlich,Alpha,,3,alpha-2025-1
davidehrlich,Highest 2 Lowest,,7,highest-2-lowest
davidehrlich,Pillion,2025.0,7,pillion-2025
davidehrlich,The Phoenician Scheme,,6,the-phoenician-scheme
davidehrlich,The Secret Agent,2025.0,8,the-secret-agent-2025
davidehrlich,My Father's Shadow,2025.0,7,my-fathers-shadow-2025
davidehrlich,Peak Everything,,5,peak-everything
davidehrlich,Lilo & Stitch,2025.0,3,lilo-stitch-2025
davidehrlich,Miroirs No. 3,,5,miroirs-no-3
davidehrlich,Die My Love,,7,die-my-love
davidehrlich,Nouvelle Vague,2025.0,5,nouvelle-vague-2025
davidehrlich,Urchin,2025.0,8,urchin-2025
davidehrlich,The Chronology of Water,,7,the-chronology-of-water
davidehrlich,The Little Sister,2025.0,5,the-little-sister-2025
davidehrlich,Eddington,,8,eddington
davidehrlich,Sirāt,2025.0,8,sirat-2025
davidehrlich,Case 137,2025.0,5,case-137-2025
davidehrlich,Bring Her Back,,5,bring-her-back
davidehrlich,Promised Sky,,6,promised-sky
davidehrlich,Sound of Falling,,8,sound-of-falling
davidehrlich,Mission: Impossible – The Final Reckoning,,5,mission-impossible-the-final-reckoning
davidehrlich,Final Destination Bloodlines,,7,final-destination-bloodlines
davidehrlich,Havoc,2025.0,6,havoc-2025
davidehrlich,Bullet Train Explosion,,5,bullet-train-explosion
davidehrlich,Thunderbolts*,,6,thunderbolts
davidehrlich,Sinners,2025.0,8,sinners-2025
davidehrlich,The Amateur,2025.0,5,the-amateur-2025
davidehrlich,A Minecraft Movie,,4,a-minecraft-movie
davidehrlich,A Working Man,,5,a-working-man
davidehrlich,Revelations,,5,revelations-2025-1
davidehrlich,The Actor,2025.0,6,the-actor-2025
davidehrlich,The Alto Knights,,3,the-alto-knights
davidehrlich,Warfare,,6,warfare
davidehrlich,Black Bag,2025.0,7,black-bag-2025
davidehrlich,The Threesome,,7,the-threesome
davidehrlich,In the Lost Lands,,3,in-the-lost-lands
davidehrlich,Last Breath,2025.0,6,last-breath-2025
davidehrlich,Demon City,,5,demon-city
davidehrlich,The Electric State,,2,the-electric-state
davidehrlich,The Unbreakable Boy,,3,the-unbreakable-boy
davidehrlich,Kontinental '25,,7,kontinental-25
davidehrlich,Monk in Pieces,,7,monk-in-pieces
davidehrlich,Islands,2025.0,7,islands-2025
davidehrlich,Mickey 17,,8,mickey-17
davidehrlich,The Gorge,2025.0,5,the-gorge-2025
davidehrlich,Captain America: Brave New World,,4,captain-america-brave-new-world
davidehrlich,Lurker,2025.0,7,lurker-2025
davidehrlich,"Sorry, Baby",2025.0,8,sorry-baby-2025
davidehrlich,Zodiac Killer Project,,6,zodiac-killer-project
davidehrlich,Together,2025.0,6,together-2025
davidehrlich,"Mad Bills to Pay (or Destiny, dile que no soy malo)",,7,mad-bills-to-pay-or-destiny-dile-que-no-soy
davidehrlich,Train Dreams,,8,train-dreams
davidehrlich,Sunfish (& Other Stories on Green Lake),,6,sunfish-other-stories-on-green-lake
davidehrlich,Rebuilding,,7,rebuilding
davidehrlich,"Oh, Hi!",,3,oh-hi
davidehrlich,The Legend of Ochi,,5,the-legend-of-ochi
davidehrlich,Bunnylovr,,5,bunnylovr
davidehrlich,The Thing with Feathers,2025.0,4,the-thing-with-feathers-2025
davidehrlich,Come See Me in the Good Light,,6,come-see-me-in-the-good-light
davidehrlich,Atropia,,4,atropia
davidehrlich,The Ballad of Wallis Island,,5,the-ballad-of-wallis-island
davidehrlich,Predators,2025.0,8,predators-2025
davidehrlich,Rabbit Trap,2025.0,5,rabbit-trap-2025
davidehrlich,Bubble & Squeak,,3,bubble-squeak
davidehrlich,The Perfect Neighbor,2025.0,8,the-perfect-neighbor-2025
davidehrlich,If I Had Legs I’d Kick You,,9,if-i-had-legs-id-kick-you
davidehrlich,André Is an Idiot,,6,andre-is-an-idiot
davidehrlich,LUZ,2025.0,5,luz-2025
davidehrlich,Twinless,,7,twinless
davidehrlich,The Dating Game,,5,the-dating-game
davidehrlich,Dog Man,,6,dog-man
davidehrlich,Wolf Man,2025.0,4,wolf-man-2025
davidehrlich,A Complete Unknown,,5,a-complete-unknown
davidehrlich,The Prosecutor,2024.0,6,the-prosecutor-2024
davidehrlich,Wallace & Gromit: Vengeance Most Fowl,,7,wallace-gromit-vengeance-most-fowl
davidehrlich,Carry-On,2024.0,7,carry-on-2024
davidehrlich,Kraven the Hunter,,4,kraven-the-hunter
davidehrlich,The Lord of the Rings: The War of the Rohirrim,,3,the-lord-of-the-rings-the-war-of-the-rohirrim
davidehrlich,Nosferatu,2024.0,8,nosferatu-2024
davidehrlich,Beatles '64,,6,beatles-64
davidehrlich,Moana 2,,5,moana-2
davidehrlich,Wicked,2024.0,3,wicked-2024
davidehrlich,Paddington in Peru,,5,paddington-in-peru
davidehrlich,Absolution,,4,absolution-2024-1
davidehrlich,Juror #2,,8,juror-2
davidehrlich,Don't Move,2024.0,5,dont-move-2024
davidehrlich,Music by John Williams,,5,music-by-john-williams
davidehrlich,Venom: The Last Dance,,5,venom-the-last-dance
davidehrlich,Bogart: Life Comes in Flashes,,5,bogart-life-comes-in-flashes
davidehrlich,Gladiator II,,4,gladiator-ii
davidehrlich,Goodrich,,6,goodrich
davidehrlich,Joy,2024.0,5,joy-2024
davidehrlich,Blitz,2024.0,6,blitz-2024
davidehrlich,Suburban Fury,,5,suburban-fury
davidehrlich,Dreams (Sex Love),,7,dreams-sex-love
davidehrlich,Uprising,2024.0,6,uprising-2024
davidehrlich,The Platform 2,,5,the-platform-2
davidehrlich,Notice to Quit,,5,notice-to-quit
davidehrlich,Afternoons of Solitude,,7,afternoons-of-solitude
davidehrlich,The Shadow Strays,,4,the-shadow-strays
davidehrlich,The Assessment,2024.0,6,the-assessment-2024
davidehrlich,The Wild Robot,,7,the-wild-robot
davidehrlich,Friendship,2024.0,7,friendship-2024
davidehrlich,Relay,2024.0,7,relay-2024
davidehrlich,Heretic,2024.0,6,heretic-2024
davidehrlich,The Fire Inside,,7,the-fire-inside
davidehrlich,All of You,2024.0,6,all-of-you-2024
davidehrlich,The Last Showgirl,,6,the-last-showgirl
davidehrlich,We Live in Time,,7,we-live-in-time
davidehrlich,The Life of Chuck,,6,the-life-of-chuck
davidehrlich,Hard Truths,2024.0,7,hard-truths-2024
davidehrlich,Bonjour Tristesse,2024.0,7,bonjour-tristesse-2024
davidehrlich,Vice Is Broke,,6,vice-is-broke
davidehrlich,April,,8,april-2024-1
davidehrlich,Joker: Folie à Deux,,4,joker-folie-a-deux
davidehrlich,Queer,2024.0,7,queer-2024
davidehrlich,Happyend,,7,happyend
davidehrlich,The Room Next Door,2024.0,6,the-room-next-door-2024
davidehrlich,Wolfs,,5,wolfs
davidehrlich,The Brutalist,,7,the-brutalist
davidehrlich,The Order,2024.0,6,the-order-2024
davidehrlich,Saturday Night,2024.0,4,saturday-night-2024
davidehrlich,The End,2024.0,8,the-end-2024
davidehrlich,Babygirl,2024.0,8,babygirl-2024
davidehrlich,Better Man,2024.0,7,better-man-2024
davidehrlich,The Friend,2024.0,3,the-friend-2024
davidehrlich,Conclave,,6,conclave
davidehrlich,Nickel Boys,,10,nickel-boys
davidehrlich,Cloud,2024.0,8,cloud-2024
davidehrlich,Nobu,2024.0,4,nobu-2024
davidehrlich,September 5,,6,september-5
davidehrlich,Disclaimer,2024.0,4,disclaimer-2024
davidehrlich,Maria,2024.0,6,maria-2024
davidehrlich,Rebel Ridge,,8,rebel-ridge
davidehrlich,Adam Sandler: Love You,,8,adam-sandler-love-you
davidehrlich,The Killer,2024.0,7,the-killer-2024
davidehrlich,The Deliverance,2024.0,3,the-deliverance-2024
davidehrlich,Transamazonia,2024.0,6,transamazonia-2024
davidehrlich,Alien: Romulus,,5,alien-romulus
davidehrlich,Inside,2024.0,8,inside-2024
davidehrlich,The Instigators,,5,the-instigators
davidehrlich,Harold and the Purple Crayon,2024.0,3,harold-and-the-purple-crayon-2024
davidehrlich,Deadpool & Wolverine,,5,deadpool-wolverine
davidehrlich,Trap,2024.0,6,trap-2024
davidehrlich,Twisters,,7,twisters
davidehrlich,Longlegs,,6,longlegs
davidehrlich,A Quiet Place: Day One,,6,a-quiet-place-day-one
davidehrlich,Beverly Hills Cop: Axel F,,5,beverly-hills-cop-axel-f
davidehrlich,Trigger Warning,,3,trigger-warning
davidehrlich,I Am: Celine Dion,,6,i-am-celine-dion
davidehrlich,Ultraman: Rising,,6,ultraman-rising
davidehrlich,The Day the Earth Blew Up: A Looney Tunes Movie,,6,the-day-the-earth-blew-up-a-looney-tunes-movie
davidehrlich,Look Back,2024.0,7,look-back-2024
davidehrlich,Memoir of a Snail,,7,memoir-of-a-snail
davidehrlich,Inside Out 2,2024.0,4,inside-out-2-2024
davidehrlich,Sacramento,,6,sacramento-2024-1
davidehrlich,Quad Gods,,6,quad-gods
davidehrlich,Under Paris,,4,under-paris
davidehrlich,The Commandant's Shadow,,5,the-commandants-shadow
davidehrlich,The Watchers,2024.0,5,the-watchers-2024
davidehrlich,The Seed of the Sacred Fig,,9,the-seed-of-the-sacred-fig
davidehrlich,All We Imagine as Light,,8,all-we-imagine-as-light
davidehrlich,The Count of Monte Cristo,2024.0,7,the-count-of-monte-cristo-2024
davidehrlich,Bad Boys: Ride or Die,,6,bad-boys-ride-or-die
davidehrlich,Flow,2024.0,8,flow-2024
davidehrlich,Grand Tour,2024.0,6,grand-tour-2024
davidehrlich,Being Maria,,6,being-maria
davidehrlich,Ghost Cat Anzu,,6,ghost-cat-anzu
davidehrlich,Parthenope,,5,parthenope
davidehrlich,Anora,,9,anora
davidehrlich,Misericordia,2024.0,8,misericordia-2024
davidehrlich,The Shrouds,,8,the-shrouds
davidehrlich,The Apprentice,2024.0,4,the-apprentice-2024
davidehrlich,Blue Sun Palace,,7,blue-sun-palace
davidehrlich,Eephus,,7,eephus
davidehrlich,The Substance,,9,the-substance
davidehrlich,Limonov: The Ballad,,4,limonov-the-ballad
davidehrlich,Julie Keeps Quiet,,6,julie-keeps-quiet
davidehrlich,Universal Language,,7,universal-language
davidehrlich,Rumours,2024.0,6,rumours-2024
davidehrlich,The Balconettes,,7,the-balconettes
davidehrlich,Emilia Pérez,,5,emilia-perez
davidehrlich,Caught by the Tides,,6,caught-by-the-tides
davidehrlich,Black Dog,2024.0,7,black-dog-2024
davidehrlich,Armand,,6,armand
davidehrlich,"Oh, Canada",,6,oh-canada
davidehrlich,Three Kilometres to the End of the World,,4,three-kilometres-to-the-end-of-the-world
davidehrlich,Kinds of Kindness,,7,kinds-of-kindness
davidehrlich,Christmas Eve in Miller’s Point,,6,christmas-eve-in-millers-point
davidehrlich,Megalopolis,2024.0,8,megalopolis-2024
davidehrlich,Bird,2024.0,6,bird-2024
davidehrlich,On Becoming a Guinea Fowl,,7,on-becoming-a-guinea-fowl
davidehrlich,The Damned,,5,the-damned-2024-2
davidehrlich,The Girl with the Needle,,7,the-girl-with-the-needle
davidehrlich,Wild Diamond,,4,wild-diamond
davidehrlich,Ghost Trail,,5,ghost-trail
davidehrlich,The Second Act,,5,the-second-act
davidehrlich,Furiosa: A Mad Max Saga,,9,furiosa-a-mad-max-saga
davidehrlich,Kingdom of the Planet of the Apes,,7,kingdom-of-the-planet-of-the-apes
davidehrlich,Twilight of the Warriors: Walled In,,7,twilight-of-the-warriors-walled-in
davidehrlich,Unfrosted,,2,unfrosted
davidehrlich,Unsung Hero,2024.0,5,unsung-hero-2024
davidehrlich,Humane,2024.0,5,humane-2024
davidehrlich,The Ministry of Ungentlemanly Warfare,,5,the-ministry-of-ungentlemanly-warfare
davidehrlich,Los Frikis,,5,los-frikis
davidehrlich,Rebel Moon – Part Two: The Scargiver,,3,rebel-moon-part-two-the-scargiver
davidehrlich,Sting,2024.0,5,sting-2024
davidehrlich,Scoop,2024.0,5,scoop-2024
davidehrlich,The First Omen,,7,the-first-omen
davidehrlich,Challengers,,8,challengers
davidehrlich,Godzilla × Kong: The New Empire,,4,godzilla-kong-the-new-empire
davidehrlich,The Idea of You,2024.0,5,the-idea-of-you-2024
davidehrlich,Civil War,2024.0,5,civil-war-2024
davidehrlich,The Fall Guy,2024.0,7,the-fall-guy-2024
davidehrlich,Diane Warren: Relentless,,5,diane-warren-relentless
davidehrlich,She Looks Like Me,,5,she-looks-like-me
davidehrlich,Grand Theft Hamlet,,7,grand-theft-hamlet
davidehrlich,Oddity,2024.0,6,oddity-2024
davidehrlich,Road House,2024.0,4,road-house-2024
davidehrlich,Stormy,2024.0,4,stormy-2024
davidehrlich,We Were Dangerous,,6,we-were-dangerous
davidehrlich,Cabrini,,3,cabrini
davidehrlich,A Photographic Memory,2024.0,7,a-photographic-memory-2024
davidehrlich,The Greatest Love Story Never Told,,6,the-greatest-love-story-never-told
davidehrlich,Sons,2024.0,6,sons-2024
davidehrlich,Drive-Away Dolls,,7,drive-away-dolls
davidehrlich,Ricky Stanicky,,4,ricky-stanicky
davidehrlich,The Devil's Bath,,7,the-devils-bath
davidehrlich,Chime,,7,chime
davidehrlich,Ordinary Angels,,4,ordinary-angels
davidehrlich,Dahomey,,7,dahomey
davidehrlich,Sex,2024.0,7,sex-2024
davidehrlich,Treasure,2024.0,6,treasure-2024
davidehrlich,No Other Land,,10,no-other-land
davidehrlich,Another End,,4,another-end
davidehrlich,Meanwhile on Earth,2024.0,6,meanwhile-on-earth-2024
davidehrlich,Cuckoo,2024.0,6,cuckoo-2024
davidehrlich,La Cocina,2024.0,6,la-cocina-2024
davidehrlich,This Is Me…Now,,3,this-is-menow
davidehrlich,Madame Web,,3,madame-web
davidehrlich,Dune: Part Two,,5,dune-part-two
davidehrlich,Lisa Frankenstein,,4,lisa-frankenstein
davidehrlich,Grounded II: Making The Last of Us Part II,,6,grounded-ii-making-the-last-of-us-part-ii
davidehrlich,Orion and the Dark,,6,orion-and-the-dark
davidehrlich,Argylle,,4,argylle
davidehrlich,In the Summers,,7,in-the-summers
davidehrlich,Daughters,,7,daughters
davidehrlich,In a Violent Nature,,5,in-a-violent-nature
davidehrlich,Look Into My Eyes,,7,look-into-my-eyes
davidehrlich,Malu,2024.0,7,malu-2024
davidehrlich,Union,2024.0,6,union-2024
davidehrlich,Good One,,7,good-one
davidehrlich,A Different Man,,8,a-different-man
davidehrlich,My Old Ass,,6,my-old-ass
davidehrlich,Love Lies Bleeding,2024.0,7,love-lies-bleeding-2024
davidehrlich,Handling the Undead,,5,handling-the-undead
davidehrlich,A Real Pain,,7,a-real-pain
davidehrlich,Seeking Mavis Beacon,,6,seeking-mavis-beacon
davidehrlich,Presence,2024.0,5,presence-2024
davidehrlich,Out of My Mind,2024.0,6,out-of-my-mind-2024
davidehrlich,It's What's Inside,,4,its-whats-inside
davidehrlich,Dìdi (弟弟),2024.0,6,didi-2024
davidehrlich,The Greatest Night in Pop,,5,the-greatest-night-in-pop
davidehrlich,Sasquatch Sunset,,7,sasquatch-sunset
davidehrlich,The Outrun,,7,the-outrun
davidehrlich,Love Me,2024.0,5,love-me-2024
davidehrlich,Between the Temples,,8,between-the-temples
davidehrlich,The Remarkable Life of Ibelin,,6,the-remarkable-life-of-ibelin
davidehrlich,Thelma,2024.0,6,thelma-2024
davidehrlich,Ghostlight,2024.0,7,ghostlight-2024
davidehrlich,Stress Positions,,5,stress-positions
davidehrlich,I Saw the TV Glow,,9,i-saw-the-tv-glow
davidehrlich,Power,2024.0,6,power-2024
davidehrlich,Girls State,,6,girls-state
davidehrlich,Mothers' Instinct,2024.0,5,mothers-instinct-2024
davidehrlich,The Beekeeper,2024.0,5,the-beekeeper-2024
davidehrlich,Good Grief,,5,good-grief-2023-1
davidehrlich,Aquaman and the Lost Kingdom,,4,aquaman-and-the-lost-kingdom
davidehrlich,The Imaginary,,4,the-imaginary
davidehrlich,Anyone But You,,6,anyone-but-you
davidehrlich,The Boys in the Boat,,5,the-boys-in-the-boat
davidehrlich,Rebel Moon – Part One: A Child of Fire,,2,rebel-moon-part-one-a-child-of-fire
davidehrlich,Silent Night,,3,silent-night-2023-1
davidehrlich,Wonka,,7,wonka
davidehrlich,Leo,2023.0,5,leo-2023
davidehrlich,Please Don't Destroy: The Treasure of Foggy Mountain,,6,please-dont-destroy-the-treasure-of-foggy-mountain
davidehrlich,Napoleon,2023.0,7,napoleon-2023
davidehrlich,The Iron Claw,2023.0,8,the-iron-claw-2023
davidehrlich,The Marvels,,4,the-marvels
davidehrlich,The Hunger Games: The Ballad of Songbirds & Snakes,,7,the-hunger-games-the-ballad-of-songbirds-snakes
davidehrlich,Godzilla Minus One,,7,godzilla-minus-one
davidehrlich,After Death,2023.0,3,after-death-2023
davidehrlich,Leave the World Behind,2023.0,3,leave-the-world-behind-2023
davidehrlich,Old Dads,,3,old-dads
davidehrlich,Dear David,,3,dear-david
davidehrlich,Fast Charlie,,6,fast-charlie
davidehrlich,The Exorcist: Believer,,2,the-exorcist-believer
davidehrlich,Foe,2023.0,7,foe-2023
davidehrlich,The Marsh King's Daughter,,5,the-marsh-kings-daughter
davidehrlich,Strange Darling,,4,strange-darling
davidehrlich,V/H/S/85,,5,v-h-s-85
davidehrlich,No One Will Save You,,7,no-one-will-save-you
davidehrlich,The Creator,2023.0,6,the-creator-2023
davidehrlich,Amelia’s Children,,6,amelias-children
davidehrlich,Expend4bles,,4,expend4bles
davidehrlich,The Burial,,7,the-burial
davidehrlich,Pain Hustlers,,3,pain-hustlers
davidehrlich,Hell of a Summer,,6,hell-of-a-summer
davidehrlich,Sing Sing,2023.0,7,sing-sing-2023
davidehrlich,Great Absence,,7,great-absence
davidehrlich,The End We Start From,,6,the-end-we-start-from
davidehrlich,Next Goal Wins,2023.0,4,next-goal-wins-2023
davidehrlich,His Three Daughters,,7,his-three-daughters
davidehrlich,Boy Kills World,,4,boy-kills-world
davidehrlich,Ezra,2023.0,5,ezra-2023
davidehrlich,Dream Scenario,,7,dream-scenario
davidehrlich,Memory,2023.0,6,memory-2023
davidehrlich,Woman of the Hour,,6,woman-of-the-hour
davidehrlich,American Fiction,,5,american-fiction
davidehrlich,Dicks: The Musical,,6,dicks-the-musical
davidehrlich,Les Indésirables,,6,les-indesirables
davidehrlich,The Contestant,2023.0,6,the-contestant-2023
davidehrlich,Kill,,8,kill-2023-1
davidehrlich,Gasoline Rainbow,,5,gasoline-rainbow
davidehrlich,In the Land of Saints and Sinners,,5,in-the-land-of-saints-and-sinners
davidehrlich,Hit Man,2023.0,6,hit-man-2023
davidehrlich,Evil Does Not Exist,,8,evil-does-not-exist
davidehrlich,Priscilla,,7,priscilla
davidehrlich,"Menus-Plaisirs, les Troisgros",,7,menus-plaisirs-les-troisgros
davidehrlich,The Killer,2023.0,8,the-killer-2023
davidehrlich,The Universal Theory,,3,the-universal-theory
davidehrlich,The Featherweight,,6,the-featherweight
davidehrlich,The Beast,,8,the-beast-2023-1
davidehrlich,Maestro,2023.0,5,maestro-2023
davidehrlich,AGGRO DR1FT,,4,aggro-dr1ft
davidehrlich,Carol Doda Topless at the Condor,,5,carol-doda-topless-at-the-condor
davidehrlich,The Pigeon Tunnel,,6,the-pigeon-tunnel
davidehrlich,Janet Planet,,7,janet-planet
davidehrlich,Poor Things,2023.0,9,poor-things-2023
davidehrlich,The Royal Hotel,,8,the-royal-hotel
davidehrlich,The Wonderful Story of Henry Sugar,,8,the-wonderful-story-of-henry-sugar
davidehrlich,All of Us Strangers,,9,all-of-us-strangers
davidehrlich,Ferrari,2023.0,8,ferrari-2023
davidehrlich,Fingernails,,4,fingernails
davidehrlich,Rustin,2023.0,5,rustin-2023
davidehrlich,The Holdovers,,6,the-holdovers
davidehrlich,The Bikeriders,,6,the-bikeriders
davidehrlich,Saltburn,,5,saltburn
davidehrlich,El Conde,,6,el-conde
davidehrlich,The Last Voyage of the Demeter,,3,the-last-voyage-of-the-demeter
davidehrlich,Teenage Mutant Ninja Turtles: Mutant Mayhem,,8,teenage-mutant-ninja-turtles-mutant-mayhem
davidehrlich,Happiness for Beginners,,4,happiness-for-beginners
davidehrlich,The Beanie Bubble,,4,the-beanie-bubble
davidehrlich,Blue Beetle,,4,blue-beetle
davidehrlich,Haunted Mansion,2023.0,3,haunted-mansion-2023
davidehrlich,The Boy and the Heron,,10,the-boy-and-the-heron
davidehrlich,Oppenheimer,2023.0,7,oppenheimer-2023
davidehrlich,The Out-Laws,,4,the-out-laws
davidehrlich,Red Rooms,,6,red-rooms
davidehrlich,Insidious: The Red Door,,4,insidious-the-red-door
davidehrlich,Mission: Impossible – Dead Reckoning,,8,mission-impossible-dead-reckoning
davidehrlich,Barbie,,7,barbie
davidehrlich,Mayhem!,2023.0,5,mayhem-2023
davidehrlich,No Hard Feelings,2023.0,6,no-hard-feelings-2023
davidehrlich,Kensuke's Kingdom,,6,kensukes-kingdom
davidehrlich,The Miracle Club,,4,the-miracle-club
davidehrlich,100 Yards,2023.0,6,100-yards-2023
davidehrlich,Suitable Flesh,,6,suitable-flesh
davidehrlich,Extraction 2,,6,extraction-2
davidehrlich,Spider-Man: Across the Spider-Verse,,9,spider-man-across-the-spider-verse
davidehrlich,Elemental,2023.0,4,elemental-2023
davidehrlich,La Chimera,,8,la-chimera
davidehrlich,Last Summer,2023.0,8,last-summer-2023
davidehrlich,Perfect Days,2023.0,6,perfect-days-2023
davidehrlich,Inside the Yellow Cocoon Shell,,8,inside-the-yellow-cocoon-shell
davidehrlich,The Taste of Things,,9,the-taste-of-things
