username,title,year,rating,film_slug,year_clean,title_norm,tmdb_id
jaragon23,Memoir of a Snail,2024,9,memoir-of-a-snail,,memoirofasnail,1064486
jaragon23,Inside Out 2,2024,7,inside-out-2-2024,2024.0,insideout2,1022789
jaragon23,Under Paris,2021,4,under-paris,,underparis,575293
jaragon23,The Watchers,2024,5,the-watchers-2024,2024.0,thewatchers,1086747
jaragon23,The Seed of the Sacred Fig,2024,8,the-seed-of-the-sacred-fig,,theseedofthesacredfig,1278263
jaragon23,Flow,2024,8,flow-2024,2024.0,flow,608149
jaragon23,Bad Boys: Ride or Die,2024,7,bad-boys-ride-or-die,,badboysrideordie,573435
jaragon23,Anora,2024,9,anora,,anora,1064213
jaragon23,The Shrouds,2025,7,the-shrouds,,theshrouds,970947
jaragon23,The Apprentice,2024,7,the-apprentice-2024,2024.0,theapprentice,1182047
jaragon23,Eephus,2025,9,eephus,,eephus,1226777
jaragon23,The Substance,2024,8,the-substance,,thesubstance,933260
jaragon23,Emilia Pérez,2024,3,emilia-perez,,emiliapérez,974950
jaragon23,Savages,2012,6,savages-2024-1,,savages,82525
jaragon23,The Surfer,2024,6,the-surfer-2024,2024.0,thesurfer,1128655
jaragon23,Christmas Eve in Miller’s Point,2024,7,christmas-eve-in-millers-point,,christmaseveinmiller’spoint,1073650
jaragon23,"Oh, Canada",2024,6,oh-canada,,"oh,canada",1113583
jaragon23,Kinds of Kindness,2024,8,kinds-of-kindness,,kindsofkindness,1029955
jaragon23,Bird,2024,8,bird-2024,2024.0,bird,1128752
jaragon23,Megalopolis,2024,5,megalopolis-2024,2024.0,megalopolis,592831
jaragon23,The Girl with the Needle,2024,7,the-girl-with-the-needle,,thegirlwiththeneedle,1232827
jaragon23,The Strangers: Chapter 1,2024,3,the-strangers-chapter-1,,thestrangerschapter1,1010600
jaragon23,IF,2024,4,if-2024,2024.0,if,639720
jaragon23,Furiosa: A Mad Max Saga,2024,10,furiosa-a-mad-max-saga,,furiosaamadmaxsaga,786892
jaragon23,Kingdom of the Planet of the Apes,2024,7,kingdom-of-the-planet-of-the-apes,,kingdomoftheplanetoftheapes,653346
jaragon23,Tarot,2024,3,tarot-2024,2024.0,tarot,719221
jaragon23,The Garfield Movie,2024,4,the-garfield-movie,,thegarfieldmovie,748783
jaragon23,The Ministry of Ungentlemanly Warfare,2024,5,the-ministry-of-ungentlemanly-warfare,,theministryofungentlemanlywarfare,799583
jaragon23,Abigail,2024,6,abigail-2024,2024.0,abigail,1111873
jaragon23,Rebel Moon – Part Two: The Scargiver,2024,3,rebel-moon-part-two-the-scargiver,,rebelmoon–parttwothescargiver,934632
jaragon23,Challengers,2024,10,challengers,,challengers,937287
jaragon23,The First Omen,2024,8,the-first-omen,,thefirstomen,437342
jaragon23,Godzilla × Kong: The New Empire,2024,5,godzilla-kong-the-new-empire,,godzilla×kongthenewempire,823464
jaragon23,The Idea of You,2024,6,the-idea-of-you-2024,2024.0,theideaofyou,843527
jaragon23,Snack Shack,2024,8,snack-shack,,snackshack,1037113
jaragon23,Ghostbusters: Frozen Empire,2024,4,ghostbusters-frozen-empire,,ghostbustersfrozenempire,967847
jaragon23,Irish Wish,2024,2,irish-wish,,irishwish,1019420
jaragon23,Civil War,2024,7,civil-war-2024,2024.0,civilwar,929590
jaragon23,Immaculate,2024,6,immaculate-2024,2024.0,immaculate,1041613
jaragon23,The Fall Guy,2024,7,the-fall-guy-2024,2024.0,thefallguy,746036
jaragon23,Monkey Man,2024,8,monkey-man,,monkeyman,560016
jaragon23,Y2K,2024,6,y2k-2024,2024.0,y2k,1094274
jaragon23,Oddity,2024,6,oddity-2024,2024.0,oddity,1216191
jaragon23,Road House,2024,5,road-house-2024,2024.0,roadhouse,359410
jaragon23,Kung Fu Panda 4,2024,5,kung-fu-panda-4,,kungfupanda4,1011985
jaragon23,Drive-Away Dolls,2024,6,drive-away-dolls,,driveawaydolls,957304
jaragon23,Spaceman,2024,4,spaceman-2024,2024.0,spaceman,636706
jaragon23,Cuckoo,2024,7,cuckoo-2024,2024.0,cuckoo,869291
jaragon23,Madame Web,2024,3,madame-web,,madameweb,634492
jaragon23,Dune: Part Two,2024,9,dune-part-two,,duneparttwo,693134
jaragon23,Lisa Frankenstein,2024,7,lisa-frankenstein,,lisafrankenstein,993784
jaragon23,Orion and the Dark,2024,6,orion-and-the-dark,,orionandthedark,1139829
jaragon23,Argylle,2024,3,argylle,,argylle,848538
jaragon23,In a Violent Nature,2024,7,in-a-violent-nature,,inaviolentnature,1214509
jaragon23,My Old Ass,2024,7,my-old-ass,,myoldass,947891
jaragon23,A Real Pain,2024,7,a-real-pain,,arealpain,1013850
jaragon23,Love Lies Bleeding,2024,8,love-lies-bleeding-2024,2024.0,loveliesbleeding,948549
jaragon23,It's What's Inside,2024,7,its-whats-inside,,itswhatsinside,1052280
jaragon23,Dìdi (弟弟),2024,9,didi-2024,2024.0,dìdi(弟弟),1158915
jaragon23,The Outrun,2024,7,the-outrun,,theoutrun,785542
jaragon23,Presence,2024,8,presence-2024,2024.0,presence,1140535
jaragon23,I Saw the TV Glow,2024,9,i-saw-the-tv-glow,,isawthetvglow,858017
jaragon23,Kneecap,2024,7,kneecap,,kneecap,1180629
jaragon23,Thelma,2024,8,thelma-2024,2024.0,thelma,1051891
jaragon23,The Beekeeper,2024,6,the-beekeeper-2024,2024.0,thebeekeeper,866398
jaragon23,Mean Girls,2024,5,mean-girls-2024,2024.0,meangirls,10625
jaragon23,Night Swim,2024,3,night-swim-2024,2024.0,nightswim,1072342
