username,title,year,rating,film_slug
timtamtitus,The Grinch,,8.0,the-grinch
timtamtitus,Ralph Breaks the Internet,,7.0,ralph-breaks-the-internet
timtamtitus,The Nutcracker and the Four Realms,,2.0,the-nutcracker-and-the-four-realms
timtamtitus,Auntie Edna,,9.0,auntie-edna
timtamtitus,Master Z: Ip Man Legacy,,6.0,master-z-ip-man-legacy
timtamtitus,Venom,2018.0,4.0,venom-2018
timtamtitus,Smallfoot,,7.0,smallfoot
timtamtitus,Johnny English Strikes Again,,7.0,johnny-english-strikes-again
timtamtitus,Once Upon a Deadpool,,6.0,once-upon-a-deadpool
timtamtitus,mid90s,,9.0,mid90s
timtamtitus,Tumbbad,,9.0,tumbbad
timtamtitus,The Favourite,,7.0,the-favourite
timtamtitus,The Ballad of Buster Scruggs,,6.0,the-ballad-of-buster-scruggs
timtamtitus,Little Italy,2018.0,3.0,little-italy-2018
timtamtitus,To All the Boys I've Loved Before,,4.0,to-all-the-boys-ive-loved-before
timtamtitus,Crazy Rich Asians,,6.0,crazy-rich-asians
timtamtitus,The Meg,,6.0,the-meg
timtamtitus,Mission: Impossible – Fallout,,9.0,mission-impossible-fallout
timtamtitus,Mamma Mia! Here We Go Again,,4.0,mamma-mia-here-we-go-again
timtamtitus,Skyscraper,2018.0,4.0,skyscraper-2018
timtamtitus,Hotel Transylvania 3: Summer Vacation,,4.0,hotel-transylvania-3-summer-vacation
timtamtitus,Ant-Man and the Wasp,,7.0,ant-man-and-the-wasp
timtamtitus,Purl,,6.0,purl
timtamtitus,Jurassic World: Fallen Kingdom,,4.0,jurassic-world-fallen-kingdom
timtamtitus,Incredibles 2,,8.0,incredibles-2
timtamtitus,Deadpool 2,,7.0,deadpool-2
timtamtitus,Avengers: Infinity War,,9.0,avengers-infinity-war
timtamtitus,Bao,2018.0,9.0,bao-2018
timtamtitus,Rampage,2018.0,4.0,rampage-2018
timtamtitus,Ready Player One,,7.0,ready-player-one
timtamtitus,A Quiet Place,2018.0,8.0,a-quiet-place-2018
timtamtitus,Tomb Raider,,5.0,tomb-raider
timtamtitus,Team Darryl,,8.0,team-darryl
timtamtitus,Isle of Dogs,2018.0,5.0,isle-of-dogs-2018
timtamtitus,Peter Rabbit,,7.0,peter-rabbit
timtamtitus,Black Panther,,8.0,black-panther
timtamtitus,Hereditary,,4.0,hereditary
timtamtitus,Early Man,,7.0,early-man
timtamtitus,Eighth Grade,,8.0,eighth-grade
timtamtitus,Searching,2018.0,9.0,searching-2018
timtamtitus,Pitch Perfect 3,,4.0,pitch-perfect-3
timtamtitus,Phantom Thread,,8.0,phantom-thread
timtamtitus,The Greatest Showman,,9.0,the-greatest-showman
timtamtitus,Jumanji: Welcome to the Jungle,,9.0,jumanji-welcome-to-the-jungle
timtamtitus,Wonder,2017.0,5.0,wonder-2017
timtamtitus,Ferdinand,,5.0,ferdinand
timtamtitus,Ah Boys to Men 4,,4.0,ah-boys-to-men-4
timtamtitus,Paddington 2,,9.0,paddington-2
timtamtitus,Murder on the Orient Express,2017.0,8.0,murder-on-the-orient-express-2017
timtamtitus,Justice League,,4.0,justice-league
timtamtitus,Coco,2017.0,9.0,coco-2017
timtamtitus,The Babysitter,2017.0,5.0,the-babysitter-2017
timtamtitus,Blade Runner 2049,2049.0,7.0,blade-runner-2049
timtamtitus,Thor: Ragnarok,,9.0,thor-ragnarok
timtamtitus,1922,2017.0,1.0,1922-2017
timtamtitus,Kingsman: The Golden Circle,,8.0,kingsman-the-golden-circle
timtamtitus,Revenge,2017.0,7.0,revenge-2017
timtamtitus,"I, Tonya",,8.0,i-tonya
timtamtitus,It,2017.0,5.0,it-2017
timtamtitus,"Three Billboards Outside Ebbing, Missouri",,9.0,three-billboards-outside-ebbing-missouri
timtamtitus,Lady Bird,,8.0,lady-bird
timtamtitus,First Reformed,,4.0,first-reformed
timtamtitus,The Shape of Water,,7.0,the-shape-of-water
timtamtitus,The Emoji Movie,,3.0,the-emoji-movie
timtamtitus,Dunkirk,2017.0,6.0,dunkirk-2017
timtamtitus,War for the Planet of the Apes,,8.0,war-for-the-planet-of-the-apes
timtamtitus,Spider-Man: Homecoming,,8.0,spider-man-homecoming
timtamtitus,The Big Bad Fox and Other Tales,,8.0,the-big-bad-fox-and-other-tales
timtamtitus,Despicable Me 3,,5.0,despicable-me-3
timtamtitus,Captain Underpants: The First Epic Movie,,9.0,captain-underpants-the-first-epic-movie
timtamtitus,Cars 3,,5.0,cars-3
timtamtitus,The Florida Project,,7.0,the-florida-project
timtamtitus,The Mummy,2017.0,3.0,the-mummy-2017
timtamtitus,The Rider,,5.0,the-rider
timtamtitus,Diary of a Wimpy Kid: The Long Haul,,2.0,diary-of-a-wimpy-kid-the-long-haul
timtamtitus,Baywatch,,6.0,baywatch
timtamtitus,Wonder Woman,2017.0,6.0,wonder-woman-2017
timtamtitus,Bad Genius,,8.0,bad-genius
timtamtitus,Dear Basketball,,8.0,dear-basketball
timtamtitus,Guardians of the Galaxy Vol. 2,,8.0,guardians-of-the-galaxy-vol-2
timtamtitus,Sandy Wexler,,4.0,sandy-wexler
timtamtitus,Ghost in the Shell,2017.0,4.0,ghost-in-the-shell-2017
timtamtitus,Power Rangers,,4.0,power-rangers
timtamtitus,Lou,2017.0,7.0,lou-2017
timtamtitus,The Boss Baby,,3.0,the-boss-baby
timtamtitus,Baby Driver,,7.0,baby-driver
timtamtitus,Beauty and the Beast,2017.0,10.0,beauty-and-the-beast-2017
timtamtitus,Logan,2017.0,8.0,logan-2017
timtamtitus,Team Thor: Part 2,,8.0,team-thor-part-2
timtamtitus,The Lego Batman Movie,,8.0,the-lego-batman-movie
timtamtitus,John Wick: Chapter 2,,7.0,john-wick-chapter-2
timtamtitus,Get Out,2017.0,10.0,get-out-2017
timtamtitus,A Ghost Story,2017.0,5.0,a-ghost-story-2017
timtamtitus,Call Me by Your Name,,6.0,call-me-by-your-name
timtamtitus,The Big Sick,,6.0,the-big-sick
timtamtitus,Passengers,2016.0,6.0,passengers-2016
timtamtitus,Rogue One: A Star Wars Story,,6.0,rogue-one-a-star-wars-story
timtamtitus,The Founder,,6.0,the-founder
timtamtitus,Fantastic Beasts and Where to Find Them,,5.0,fantastic-beasts-and-where-to-find-them
timtamtitus,Doctor Strange,2016.0,7.0,doctor-strange-2016
timtamtitus,Inferno,2016.0,3.0,inferno-2016
timtamtitus,Moana,2016.0,9.0,moana-2016
timtamtitus,Trolls,,4.0,trolls
timtamtitus,Split,2016.0,8.0,split-2016
timtamtitus,Storks,,5.0,storks
timtamtitus,Sing,2016.0,9.0,sing-2016
timtamtitus,Hacksaw Ridge,,8.0,hacksaw-ridge
timtamtitus,Moonlight,2016.0,9.0,moonlight-2016
timtamtitus,Arrival,2016.0,6.0,arrival-2016
timtamtitus,La La Land,,10.0,la-la-land
timtamtitus,Team Thor,,8.0,team-thor
timtamtitus,Kubo and the Two Strings,,5.0,kubo-and-the-two-strings
timtamtitus,Suicide Squad,2016.0,4.0,suicide-squad-2016
timtamtitus,Ghostbusters,2016.0,4.0,ghostbusters-2016
timtamtitus,Star Trek Beyond,,6.0,star-trek-beyond
timtamtitus,Your Name.,,7.0,your-name
timtamtitus,Ice Age: Collision Course,,3.0,ice-age-collision-course
timtamtitus,Inner Workings,,8.0,inner-workings
timtamtitus,The Secret Life of Pets,,5.0,the-secret-life-of-pets
timtamtitus,Central Intelligence,,8.0,central-intelligence
timtamtitus,Piper,,8.0,piper
timtamtitus,Finding Dory,,9.0,finding-dory
timtamtitus,Popstar: Never Stop Never Stopping,,9.0,popstar-never-stop-never-stopping
timtamtitus,Warcraft,,4.0,warcraft
timtamtitus,Teenage Mutant Ninja Turtles: Out of the Shadows,,4.0,teenage-mutant-ninja-turtles-out-of-the-shadows
timtamtitus,Hell or High Water,,6.0,hell-or-high-water
timtamtitus,My Life as a Zucchini,,9.0,my-life-as-a-zucchini
timtamtitus,The Handmaiden,,9.0,the-handmaiden
timtamtitus,Train to Busan,,8.0,train-to-busan
timtamtitus,The Nice Guys,,8.0,the-nice-guys
timtamtitus,X-Men: Apocalypse,,5.0,x-men-apocalypse
timtamtitus,The Angry Birds Movie,,5.0,the-angry-birds-movie
timtamtitus,Captain America: Civil War,,8.0,captain-america-civil-war
timtamtitus,The Jungle Book,2016.0,9.0,the-jungle-book-2016
timtamtitus,Sausage Party,,6.0,sausage-party
timtamtitus,Batman v Superman: Dawn of Justice,,4.0,batman-v-superman-dawn-of-justice
timtamtitus,10 Cloverfield Lane,,6.0,10-cloverfield-lane
timtamtitus,Grimsby,,7.0,grimsby
timtamtitus,Gods of Egypt,,4.0,gods-of-egypt
timtamtitus,Zootopia,,10.0,zootopia
timtamtitus,The Mermaid,2016.0,8.0,the-mermaid-2016
timtamtitus,Deadpool,,8.0,deadpool
timtamtitus,The Finest Hours,2016.0,5.0,the-finest-hours-2016
timtamtitus,Manchester by the Sea,,5.0,manchester-by-the-sea
timtamtitus,Kung Fu Panda 3,,8.0,kung-fu-panda-3
timtamtitus,Swiss Army Man,,8.0,swiss-army-man
timtamtitus,Hunt for the Wilderpeople,,9.0,hunt-for-the-wilderpeople
timtamtitus,Ip Man 3,,7.0,ip-man-3
timtamtitus,The Revenant,2015.0,6.0,the-revenant-2015
timtamtitus,Star Wars: The Force Awakens,,6.0,star-wars-the-force-awakens
timtamtitus,The Hateful Eight,,8.0,the-hateful-eight
timtamtitus,The Big Short,,7.0,the-big-short
timtamtitus,The Good Dinosaur,,5.0,the-good-dinosaur
timtamtitus,The Hunger Games: Mockingjay – Part 2,,6.0,the-hunger-games-mockingjay-part-2
timtamtitus,Riley's First Date?,,7.0,rileys-first-date
timtamtitus,Spectre,2015.0,8.0,spectre-2015
timtamtitus,The Peanuts Movie,,5.0,the-peanuts-movie
timtamtitus,Invisible Sister,,3.0,invisible-sister
timtamtitus,Sanjay's Super Team,,8.0,sanjays-super-team
timtamtitus,Hotel Transylvania 2,,5.0,hotel-transylvania-2
timtamtitus,Regression,,5.0,regression
timtamtitus,The Intern,2015.0,8.0,the-intern-2015
timtamtitus,The Martian,,8.0,the-martian
timtamtitus,Room,2015.0,8.0,room-2015
timtamtitus,Goosebumps,,4.0,goosebumps
timtamtitus,Fantastic Four,,2.0,fantastic-four
timtamtitus,Mission: Impossible – Rogue Nation,,9.0,mission-impossible-rogue-nation
timtamtitus,Pixels,2015.0,7.0,pixels-2015
timtamtitus,Ant-Man,,8.0,ant-man
timtamtitus,Ted 2,,6.0,ted-2
timtamtitus,Colonia,,4.0,colonia
timtamtitus,Ernie Biscuit,,8.0,ernie-biscuit
timtamtitus,Minions,,5.0,minions
timtamtitus,Jurassic World,,8.0,jurassic-world
timtamtitus,San Andreas,,4.0,san-andreas
timtamtitus,Inside Out,2015.0,9.0,inside-out-2015
timtamtitus,Carol,2015.0,7.0,carol-2015
timtamtitus,The Lobster,,6.0,the-lobster
timtamtitus,Mad Max: Fury Road,,8.0,mad-max-fury-road
timtamtitus,Pitch Perfect 2,,4.0,pitch-perfect-2
timtamtitus,Spy,,9.0,spy
timtamtitus,Avengers: Age of Ultron,,6.0,avengers-age-of-ultron
timtamtitus,The Age of Adaline,,3.0,the-age-of-adaline
timtamtitus,Paul Blart: Mall Cop 2,,5.0,paul-blart-mall-cop-2
timtamtitus,Home,2015.0,4.0,home-2015
timtamtitus,Ah Boys to Men 3: Frogmen,,8.0,ah-boys-to-men-3-frogmen
timtamtitus,Frozen Fever,,6.0,frozen-fever
timtamtitus,Focus,2015.0,6.0,focus-2015
timtamtitus,The SpongeBob Movie: Sponge Out of Water,,3.0,the-spongebob-movie-sponge-out-of-water
timtamtitus,Shaun the Sheep Movie,,9.0,shaun-the-sheep-movie
timtamtitus,Tangerine,,7.0,tangerine
timtamtitus,The Witch,2015.0,1.0,the-witch-2015
timtamtitus,Ex Machina,2015.0,9.0,ex-machina-2015
timtamtitus,Black Mirror: White Christmas,,,black-mirror-white-christmas
timtamtitus,Kingsman: The Secret Service,,8.0,kingsman-the-secret-service
timtamtitus,Night at the Museum: Secret of the Tomb,,5.0,night-at-the-museum-secret-of-the-tomb
timtamtitus,Paddington,,8.0,paddington
timtamtitus,Dumb and Dumber To,,5.0,dumb-and-dumber-to
timtamtitus,The Hunger Games: Mockingjay – Part 1,,6.0,the-hunger-games-mockingjay-part-1
timtamtitus,Pants on Fire,,4.0,pants-on-fire
timtamtitus,Penguins of Madagascar,2014.0,5.0,penguins-of-madagascar-2014
timtamtitus,Over the Garden Wall,2014.0,7.0,over-the-garden-wall-2014
timtamtitus,Interstellar,,8.0,interstellar
timtamtitus,Big Hero 6,,8.0,big-hero-6
timtamtitus,Lava,2014.0,7.0,lava-2014
timtamtitus,The Book of Life,2014.0,5.0,the-book-of-life-2014
timtamtitus,Gone Girl,,8.0,gone-girl
timtamtitus,John Wick,,6.0,john-wick
timtamtitus,The Maze Runner,,7.0,the-maze-runner
timtamtitus,The Theory of Everything,2014.0,5.0,the-theory-of-everything-2014
timtamtitus,Nightcrawler,,6.0,nightcrawler
timtamtitus,Birdman or (The Unexpected Virtue of Ignorance),,7.0,birdman-or-the-unexpected-virtue-of-ignorance
timtamtitus,Teenage Mutant Ninja Turtles,2014.0,5.0,teenage-mutant-ninja-turtles-2014
timtamtitus,Guardians of the Galaxy,,8.0,guardians-of-the-galaxy
timtamtitus,Phineas and Ferb: Star Wars,2014.0,7.0,phineas-and-ferb-star-wars-2014
timtamtitus,Lucy,2014.0,4.0,lucy-2014
timtamtitus,Dawn of the Planet of the Apes,,8.0,dawn-of-the-planet-of-the-apes
timtamtitus,Song of the Sea,,9.0,song-of-the-sea
timtamtitus,22 Jump Street,,7.0,22-jump-street
timtamtitus,Maleficent,,6.0,maleficent
timtamtitus,Edge of Tomorrow,,8.0,edge-of-tomorrow
timtamtitus,The Radiator Springs 500½,,4.0,the-radiator-springs-500
timtamtitus,How to Train Your Dragon 2,,7.0,how-to-train-your-dragon-2
timtamtitus,X-Men: Days of Future Past,,8.0,x-men-days-of-future-past
timtamtitus,The Amazing Spider-Man 2,,5.0,the-amazing-spider-man-2
timtamtitus,Rio 2,,5.0,rio-2
timtamtitus,Divergent,,5.0,divergent
timtamtitus,Captain America: The Winter Soldier,,8.0,captain-america-the-winter-soldier
timtamtitus,Noah,,4.0,noah
timtamtitus,Chef,,6.0,chef
timtamtitus,Mr. Peabody & Sherman,,7.0,mr-peabody-sherman
timtamtitus,The Grand Budapest Hotel,,8.0,the-grand-budapest-hotel
timtamtitus,The Lego Movie,,7.0,the-lego-movie
timtamtitus,What We Do in the Shadows,,9.0,what-we-do-in-the-shadows
timtamtitus,Whiplash,2014.0,9.0,whiplash-2014
timtamtitus,The Nut Job,,4.0,the-nut-job
timtamtitus,The Wolf of Wall Street,,10.0,the-wolf-of-wall-street
timtamtitus,Frozen,2013.0,8.0,frozen-2013
timtamtitus,The Hunger Games: Catching Fire,,8.0,the-hunger-games-catching-fire
timtamtitus,Thor: The Dark World,,5.0,thor-the-dark-world
timtamtitus,Free Birds,,5.0,free-birds
timtamtitus,Her,,8.0,her
timtamtitus,The Secret Life of Walter Mitty,2013.0,7.0,the-secret-life-of-walter-mitty-2013
timtamtitus,Captain Phillips,,9.0,captain-phillips
timtamtitus,Cloudy with a Chance of Meatballs 2,,6.0,cloudy-with-a-chance-of-meatballs-2
timtamtitus,Enemy,,5.0,enemy
timtamtitus,Dallas Buyers Club,,7.0,dallas-buyers-club
timtamtitus,Prisoners,,10.0,prisoners
timtamtitus,12 Years a Slave,,9.0,12-years-a-slave
timtamtitus,Phineas and Ferb: Mission Marvel,,7.0,phineas-and-ferb-mission-marvel-2013-2
timtamtitus,Party Central,,5.0,party-central
timtamtitus,We're the Millers,,6.0,were-the-millers
timtamtitus,Kick-Ass 2,,7.0,kick-ass-2
timtamtitus,Grown Ups 2,,3.0,grown-ups-2
timtamtitus,Turbo,,5.0,turbo
timtamtitus,The World's End,,7.0,the-worlds-end
timtamtitus,About Time,,9.0,about-time
timtamtitus,Despicable Me 2,,6.0,despicable-me-2
timtamtitus,Man of Steel,,6.0,man-of-steel
timtamtitus,The Conjuring,,4.0,the-conjuring
timtamtitus,Monsters University,,7.0,monsters-university
timtamtitus,This Is the End,,6.0,this-is-the-end
timtamtitus,Now You See Me,,5.0,now-you-see-me
timtamtitus,Ilo Ilo,,6.0,ilo-ilo
timtamtitus,The Bling Ring,,3.0,the-bling-ring
timtamtitus,Epic,,4.0,epic
timtamtitus,Star Trek Into Darkness,,8.0,star-trek-into-darkness
timtamtitus,The Great Gatsby,2013.0,4.0,the-great-gatsby-2013
timtamtitus,Iron Man 3,,6.0,iron-man-3
timtamtitus,Hiccups,2013.0,1.0,hiccups-2013
timtamtitus,Bugged,,1.0,bugged-2013-2
timtamtitus,Spinning,,1.0,spinning-2013-1
timtamtitus,The Croods,,9.0,the-croods
timtamtitus,Escape from Planet Earth,,4.0,escape-from-planet-earth
timtamtitus,The Blue Umbrella,2013.0,6.0,the-blue-umbrella-2013
timtamtitus,Journey to the West: Conquering the Demons,,9.0,journey-to-the-west-conquering-the-demons
timtamtitus,Ah Boys To Men 2,,7.0,ah-boys-to-men-2
timtamtitus,Before Midnight,,9.0,before-midnight
timtamtitus,Fruitvale Station,,4.0,fruitvale-station
timtamtitus,Django Unchained,,10.0,django-unchained
timtamtitus,Rise of the Guardians,,8.0,rise-of-the-guardians
timtamtitus,The Legend of Mor'du,,7.0,the-legend-of-mordu
timtamtitus,Ah Boys To Men,,7.0,ah-boys-to-men
timtamtitus,Wreck-It Ralph,,9.0,wreck-it-ralph
timtamtitus,Skyfall,,9.0,skyfall
timtamtitus,Life of Pi,,8.0,life-of-pi
timtamtitus,Pitch Perfect,,8.0,pitch-perfect
timtamtitus,Partysaurus Rex,,4.0,partysaurus-rex
timtamtitus,The Perks of Being a Wallflower,,7.0,the-perks-of-being-a-wallflower
timtamtitus,Hotel Transylvania,,5.0,hotel-transylvania
timtamtitus,Seven Psychopaths,,5.0,seven-psychopaths
timtamtitus,It's Such a Beautiful Day,,7.0,its-such-a-beautiful-day
timtamtitus,ParaNorman,,6.0,paranorman
timtamtitus,Diary of a Wimpy Kid: Dog Days,,6.0,diary-of-a-wimpy-kid-dog-days
timtamtitus,The Dark Knight Rises,,7.0,the-dark-knight-rises
timtamtitus,The Amazing Spider-Man,,6.0,the-amazing-spider-man
timtamtitus,Ted,,7.0,ted
timtamtitus,Brave,2012.0,7.0,brave-2012
timtamtitus,Time Travel Mater,,3.0,time-travel-mater
timtamtitus,The Suicide Shop,,7.0,the-suicide-shop
timtamtitus,Ernest & Celestine,,8.0,ernest-celestine
timtamtitus,The Hunt,2012.0,7.0,the-hunt-2012
timtamtitus,Madagascar 3: Europe's Most Wanted,,5.0,madagascar-3-europes-most-wanted
timtamtitus,Moonrise Kingdom,,8.0,moonrise-kingdom
timtamtitus,Men in Black 3,,7.0,men-in-black-3
timtamtitus,The Avengers,2012.0,8.0,the-avengers-2012
timtamtitus,21 Jump Street,,8.0,21-jump-street
timtamtitus,The Pirates! In an Adventure with Scientists!,,9.0,the-pirates-in-an-adventure-with-scientists
timtamtitus,The Hunger Games,,8.0,the-hunger-games
timtamtitus,A Thousand Words,,5.0,a-thousand-words
timtamtitus,The Lorax,2012.0,6.0,the-lorax-2012
timtamtitus,Journey 2: The Mysterious Island,,2.0,journey-2-the-mysterious-island
timtamtitus,Tangled Ever After,,7.0,tangled-ever-after
timtamtitus,The Cabin in the Woods,,8.0,the-cabin-in-the-woods
timtamtitus,Mission: Impossible – Ghost Protocol,,8.0,mission-impossible-ghost-protocol
timtamtitus,Small Fry,2011.0,4.0,small-fry-2011
timtamtitus,Arthur Christmas,,5.0,arthur-christmas
timtamtitus,Max Adventures: The Movie,,10.0,max-adventures-the-movie
timtamtitus,Puss in Boots,,8.0,puss-in-boots
timtamtitus,In Time,,6.0,in-time
timtamtitus,Real Steel,,7.0,real-steel
timtamtitus,The Intouchables,,10.0,the-intouchables
timtamtitus,Silenced,,9.0,silenced
timtamtitus,Johnny English Reborn,,6.0,johnny-english-reborn
timtamtitus,Phineas and Ferb The Movie: Across the 2nd Dimension,,8.0,phineas-and-ferb-the-movie-across-the-2nd
timtamtitus,Air Mater,,3.0,air-mater
timtamtitus,Rise of the Planet of the Apes,,9.0,rise-of-the-planet-of-the-apes
timtamtitus,Captain America: The First Avenger,,7.0,captain-america-the-first-avenger
timtamtitus,Friends with Benefits,,5.0,friends-with-benefits
timtamtitus,"Crazy, Stupid, Love.",,9.0,crazy-stupid-love
timtamtitus,Harry Potter and the Deathly Hallows: Part 2,,8.0,harry-potter-and-the-deathly-hallows-part-2
timtamtitus,Mr. Popper's Penguins,,3.0,mr-poppers-penguins
timtamtitus,Hawaiian Vacation,,4.0,hawaiian-vacation
timtamtitus,Green Lantern,,3.0,green-lantern
timtamtitus,Cars 2,,4.0,cars-2
timtamtitus,La luna,2011.0,7.0,la-luna-2011
timtamtitus,X-Men: First Class,,8.0,x-men-first-class
timtamtitus,Kung Fu Panda 2,,7.0,kung-fu-panda-2
timtamtitus,Drive,2011.0,7.0,drive-2011
timtamtitus,Thor,,6.0,thor
timtamtitus,Scream 4,,8.0,scream-4
timtamtitus,Soul Surfer,,5.0,soul-surfer
timtamtitus,Rio,2011.0,9.0,rio-2011
timtamtitus,Hop,,4.0,hop
timtamtitus,Diary of a Wimpy Kid: Rodrick Rules,,6.0,diary-of-a-wimpy-kid-rodrick-rules
timtamtitus,The Ballad of Nessie,,6.0,the-ballad-of-nessie
timtamtitus,Rango,,9.0,rango
timtamtitus,Just Go with It,,7.0,just-go-with-it
timtamtitus,Gulliver's Travels,2010.0,2.0,gullivers-travels-2010
timtamtitus,True Grit,2010.0,6.0,true-grit-2010
timtamtitus,Tangled,2010.0,10.0,tangled-2010
timtamtitus,Harry Potter and the Deathly Hallows: Part 1,,8.0,harry-potter-and-the-deathly-hallows-part-1
timtamtitus,Mater Private Eye,,3.0,mater-private-eye
timtamtitus,Moon Mater,,3.0,moon-mater
timtamtitus,Megamind,,8.0,megamind
timtamtitus,Heavy Metal Mater,,2.0,heavy-metal-mater
timtamtitus,The Social Network,,7.0,the-social-network
timtamtitus,Easy A,,4.0,easy-a
timtamtitus,Super,2010.0,8.0,super-2010
timtamtitus,Black Swan,,8.0,black-swan
timtamtitus,Monster Truck Mater,,3.0,monster-truck-mater
timtamtitus,Scott Pilgrim vs. the World,,6.0,scott-pilgrim-vs-the-world
timtamtitus,Inception,,8.0,inception
timtamtitus,Grown Ups,,7.0,grown-ups
timtamtitus,Day & Night,,8.0,day-night
timtamtitus,Toy Story 3,,9.0,toy-story-3
timtamtitus,Knight and Day,,4.0,knight-and-day
timtamtitus,The Karate Kid,2010.0,9.0,the-karate-kid-2010
timtamtitus,Tick Tock Tale,,7.0,tick-tock-tale
timtamtitus,Despicable Me,,8.0,despicable-me
timtamtitus,Shrek Forever After,,7.0,shrek-forever-after
timtamtitus,Ip Man 2,,9.0,ip-man-2
timtamtitus,Iron Man 2,,6.0,iron-man-2
timtamtitus,Diary of a Wimpy Kid,,6.0,diary-of-a-wimpy-kid
timtamtitus,How to Train Your Dragon,,10.0,how-to-train-your-dragon
timtamtitus,Kick-Ass,,8.0,kick-ass
timtamtitus,She's Out of My League,,5.0,shes-out-of-my-league
timtamtitus,Shutter Island,,7.0,shutter-island
timtamtitus,Barbie in A Mermaid Tale,,5.0,barbie-in-a-mermaid-tale
timtamtitus,Boy,2010.0,8.0,boy-2010
timtamtitus,Tooth Fairy,2010.0,1.0,tooth-fairy-2010
timtamtitus,3 Idiots,,7.0,3-idiots
timtamtitus,Avatar,,8.0,avatar
timtamtitus,The Princess and the Frog,,7.0,the-princess-and-the-frog
timtamtitus,Unidentified Flying Mater,,4.0,unidentified-flying-mater
timtamtitus,George and A.J.,,4.0,george-and-aj
timtamtitus,Dug's Special Mission,,5.0,dugs-special-mission
timtamtitus,A Christmas Carol,2009.0,3.0,a-christmas-carol-2009
timtamtitus,Astro Boy,,5.0,astro-boy
timtamtitus,Fantastic Mr. Fox,,9.0,fantastic-mr-fox
timtamtitus,Zombieland,,7.0,zombieland
timtamtitus,Cloudy with a Chance of Meatballs,,9.0,cloudy-with-a-chance-of-meatballs
timtamtitus,Jennifer's Body,,7.0,jennifers-body
timtamtitus,Green Lantern: First Flight,,7.0,green-lantern-first-flight
timtamtitus,Harry Potter and the Half-Blood Prince,,8.0,harry-potter-and-the-half-blood-prince
timtamtitus,Imagine That,,4.0,imagine-that
timtamtitus,The Proposal,2009.0,5.0,the-proposal-2009
timtamtitus,Partly Cloudy,,9.0,partly-cloudy
timtamtitus,Inglourious Basterds,,9.0,inglourious-basterds
timtamtitus,Up,,9.0,up
timtamtitus,Star Trek,,7.0,star-trek
timtamtitus,X-Men Origins: Wolverine,,4.0,x-men-origins-wolverine
timtamtitus,Monsters vs Aliens,,3.0,monsters-vs-aliens
timtamtitus,17 Again,,4.0,17-again
timtamtitus,Wonder Woman,,9.0,wonder-woman
timtamtitus,The Secret of Kells,,5.0,the-secret-of-kells
timtamtitus,Super Rhino,,6.0,super-rhino
timtamtitus,Confessions of a Shopaholic,,2.0,confessions-of-a-shopaholic
timtamtitus,Coraline,,7.0,coraline
timtamtitus,(500) Days of Summer,,8.0,500-days-of-summer
timtamtitus,Mary and Max,,10.0,mary-and-max
timtamtitus,Paul Blart: Mall Cop,,5.0,paul-blart-mall-cop
timtamtitus,Bedtime Stories,,1.0,bedtime-stories
timtamtitus,Ip Man,,8.0,ip-man
timtamtitus,Yes Man,,5.0,yes-man
timtamtitus,Tokyo Mater,,6.0,tokyo-mater
timtamtitus,Twilight,2008.0,6.0,twilight-2008
timtamtitus,BURN·E,,7.0,burne
timtamtitus,Bolt,,7.0,bolt
timtamtitus,Quantum of Solace,,4.0,quantum-of-solace
timtamtitus,El Materdor,,3.0,el-materdor
timtamtitus,Mater the Greater,,3.0,mater-the-greater
timtamtitus,Rescue Squad Mater,,3.0,rescue-squad-mater
timtamtitus,Madagascar: Escape 2 Africa,,3.0,madagascar-escape-2-africa
timtamtitus,Slumdog Millionaire,,8.0,slumdog-millionaire
timtamtitus,The House Bunny,,3.0,the-house-bunny
timtamtitus,Fly Me to the Moon,,1.0,fly-me-to-the-moon
timtamtitus,Ponyo,,8.0,ponyo
timtamtitus,The Dark Knight,,9.0,the-dark-knight
timtamtitus,Hancock,,6.0,hancock
timtamtitus,Mamma Mia!,,7.0,mamma-mia
timtamtitus,Presto,,8.0,presto
timtamtitus,WALL·E,,8.0,walle
timtamtitus,Get Smart,,5.0,get-smart
timtamtitus,The Incredible Hulk,,4.0,the-incredible-hulk
timtamtitus,You Don't Mess with the Zohan,,5.0,you-dont-mess-with-the-zohan
timtamtitus,"Synecdoche, New York",,7.0,synecdoche-new-york
timtamtitus,Indiana Jones and the Kingdom of the Crystal Skull,,4.0,indiana-jones-and-the-kingdom-of-the-crystal-skull
timtamtitus,Kung Fu Panda,,10.0,kung-fu-panda
timtamtitus,Speed Racer,,6.0,speed-racer
timtamtitus,Iron Man,2008.0,8.0,iron-man-2008
timtamtitus,Forgetting Sarah Marshall,,9.0,forgetting-sarah-marshall
timtamtitus,21,,5.0,21
timtamtitus,Horton Hears a Who!,2008.0,7.0,horton-hears-a-who-2008
timtamtitus,Let the Right One In,,7.0,let-the-right-one-in
timtamtitus,In Bruges,,9.0,in-bruges
timtamtitus,Trick 'r Treat,,7.0,trick-r-treat
timtamtitus,I Am Legend,,7.0,i-am-legend
timtamtitus,The Mist,,6.0,the-mist
timtamtitus,Your Friend the Rat,,8.0,your-friend-the-rat
timtamtitus,Bee Movie,,3.0,bee-movie
timtamtitus,There Will Be Blood,,9.0,there-will-be-blood
