title,year,clean_title,appearance_count,tmdb_id,tmdb_title,release_date,directors,cast,genres,original_language,overview,vote_average,vote_count,popularity
Alien³,,alien,5,272108,Alien from the Darkness,1997-01-24,['Norio Takanami'],"['Kumiko Nishihara', 'Yumi Takada', 'Yoko Soumi', 'Hiroko Konishi', 'Sumie Baba']","['Animation', 'Horror', 'Science Fiction']",ja,"The all female crew of the transport ship Muse is on a mission in deep space. They pick up an SOS signal and discover a derelict space cruiser where all the women have died mysteriously. They take the only survivor, a young woman named Flair, and detonate the ghost ship. However, the danger is just beginning. With Flair on the Muse, the romances between the women begin to take a new turn. One by one, the crewmembers are attacked by a mysterious alien presence, desperate to find a way to reproduce with human women!",6.154,13,1.3174
